类型,名称,路径,大小,完整路径,类数量
class,JXBgmAudioClipSampleHelper,Classes/Businesses/KSong/BgmEdit/UI/Waveform/JXBgmAudioClipSampleHelper.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/KSong/BgmEdit/UI/Waveform/JXBgmAudioClipSampleHelper.h,
class,CommonlyUsedEntry_3,Widget/Widget/CommonlyUsedWidget_3.swift,0,/Users/wuzhaogang/JOOX_iOS/Widget/Widget/CommonlyUsedWidget_3.swift,
class,JXImageDownloadLimitInfo,Classes/CommonBusinesses/ImageLoader/JXImageDownloadLimitManager.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/CommonBusinesses/ImageLoader/JXImageDownloadLimitManager.m,
class,JXLoginWBReportConfigMgr,Classes/Businesses/UserCenter/Login/UI/Config/JXLoginWBReportConfigMgr.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/UserCenter/Login/UI/Config/JXLoginWBReportConfigMgr.h,
class,UserProfileKDuetListViewController,Classes/Businesses/UserCenter/UserProfile/UI/KDuetList/UserProfileKDuetListViewController.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/UserCenter/UserProfile/UI/KDuetList/UserProfileKDuetListViewController.m,
class,JXAutoPlayHandlerKFeeds,Classes/UIKit/UIComponents/AutoPlayButton/JXAutoPlayHandler.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/UIKit/UIComponents/AutoPlayButton/JXAutoPlayHandler.h,
class,JXFireEyeSDKConfigManager,Classes/Services/Crash/JXFireEyeSDKConfigManager.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/Services/Crash/JXFireEyeSDKConfigManager.m,
class,RadialGradientRadiiScalingRule,Classes/UIKit/UIComponents/Label/JXGradientLabel.swift,0,/Users/wuzhaogang/JOOX_iOS/Classes/UIKit/UIComponents/Label/JXGradientLabel.swift,
class,PositionId,Widget/Report/PageId.swift,0,/Users/wuzhaogang/JOOX_iOS/Widget/Report/PageId.swift,
class,MediemLeftView,Widget/View/MediumWidgetView_3.swift,0,/Users/wuzhaogang/JOOX_iOS/Widget/View/MediumWidgetView_3.swift,
class,JXDNSUDLDelegateProxy,Classes/Services/Network/JXDNSManager/JXDNSManager.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/Services/Network/JXDNSManager/JXDNSManager.m,
class,IBGQAJXTIAAdManager,WeMusicTests/UnitTestForClass/TIAUSE/IBGQAJXTIAAdManager.m,0,/Users/wuzhaogang/JOOX_iOS/WeMusicTests/UnitTestForClass/TIAUSE/IBGQAJXTIAAdManager.m,
class,JXMixedKSongCollectionViewCell,Classes/Businesses/Music/MyMusic/UI/MyMusicLibrary/KSong/View/JXMixedKSongCollectionViewCell.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/Music/MyMusic/UI/MyMusicLibrary/KSong/View/JXMixedKSongCollectionViewCell.h,
class,WSAdMonitorReportClickModel,Classes/CommonBusinesses/Ad/TIAAd/Manager/WesingReport/WSAdMonitorReportClickModel.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/CommonBusinesses/Ad/TIAAd/Manager/WesingReport/WSAdMonitorReportClickModel.m,
class,PChatKSongVideoSingleSingTableViewCell,Classes/Businesses/UserCenter/PrivateChatMsg/UI/PrivateChatCell/PChatKSongVideoSingleSingTableViewCell.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/UserCenter/PrivateChatMsg/UI/PrivateChatCell/PChatKSongVideoSingleSingTableViewCell.h,
class,TMEWebCommonConfiguration,Classes/Businesses/WeSing/WebSonic/TMEWebCommonConfiguration+JOOX.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/WeSing/WebSonic/TMEWebCommonConfiguration+JOOX.m,
class,JXShareActionSheet,Classes/CommonBusinesses/Share/View/JXShareActionSheet.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/CommonBusinesses/Share/View/JXShareActionSheet.m,
class,TextGradientLocation,Classes/UIKit/UIComponents/Label/JXGradientLabel.swift,0,/Users/wuzhaogang/JOOX_iOS/Classes/UIKit/UIComponents/Label/JXGradientLabel.swift,
class,JXNavigationDismissFadeAnimator,Classes/Utils/Transitioning/JXNavigationDismissFadeAnimator.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Utils/Transitioning/JXNavigationDismissFadeAnimator.h,
class,JXMediaSelectBottomView,Classes/Services/MediaPicker/Source/View/PreBottom/JXMediaSelectBottomView.swift,0,/Users/wuzhaogang/JOOX_iOS/Classes/Services/MediaPicker/Source/View/PreBottom/JXMediaSelectBottomView.swift,
class,StatAppLaunchDurationBuilder,Classes/CommonBusinesses/Performance/AppLaunch/StatAppLaunchDurationBuilder.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/CommonBusinesses/Performance/AppLaunch/StatAppLaunchDurationBuilder.h,
class,JXGetCosUploadTokenRequest,Classes/Services/Log/LogUpload/Request/JXGetCosUploadTokenRequest.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Services/Log/LogUpload/Request/JXGetCosUploadTokenRequest.h,
class,PChatHelloTableViewCell,Classes/Businesses/UserCenter/PrivateChatMsg/UI/PrivateChatCell/PChatHelloTableViewCell.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/UserCenter/PrivateChatMsg/UI/PrivateChatCell/PChatHelloTableViewCell.m,
class,JXUserProfileSongListItemCollectionViewCell,Classes/Businesses/UserCenter/UserProfile/UI/ProfilePage/Music/JXUserProfileSongListItemCollectionViewCell.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/UserCenter/UserProfile/UI/ProfilePage/Music/JXUserProfileSongListItemCollectionViewCell.m,
class,PADMultiAxesMotion,LocalPods/PADShakeCard/PADShakeCard/Classes/Utils/PADMultiAxesMotion.m,0,/Users/wuzhaogang/JOOX_iOS/LocalPods/PADShakeCard/PADShakeCard/Classes/Utils/PADMultiAxesMotion.m,
class,JXUserConfigUserBaseInfo,Classes/Businesses/UserCenter/Settings/UI/DebugPanel/DebugTools/UserTool/ConfigChannel/UserConfig/JXUserConfigUserBaseInfo.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/UserCenter/Settings/UI/DebugPanel/DebugTools/UserTool/ConfigChannel/UserConfig/JXUserConfigUserBaseInfo.m,
class,SchemeHanderIDAndAction,Classes/CommonBusinesses/OpenURL/Scheme/SchemeHander.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/CommonBusinesses/OpenURL/Scheme/SchemeHander.h,
class,JXTaskCenterViewController,Classes/Businesses/TaskCenter/Logic/JXTaskCenterViewController.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/TaskCenter/Logic/JXTaskCenterViewController.m,
class,Person,Classes/Services/JXMock/Utils/JXEncodeData.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/Services/JXMock/Utils/JXEncodeData.m,
class,ComConfigcenterClientUpdateConfigRoot,Library/PB_OC/JXPBCode/Classes/JXPB/frontend/ComConfigcenterClientUpdateConfig.pbobjc.m,0,/Users/wuzhaogang/JOOX_iOS/Library/PB_OC/JXPBCode/Classes/JXPB/frontend/ComConfigcenterClientUpdateConfig.pbobjc.m,
class,JXEncodeData,Classes/Services/JXMock/Utils/JXEncodeData.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Services/JXMock/Utils/JXEncodeData.h,
class,LivePageProtocol,Classes/Services/Request/Business/LivePage/LivePageProtocol.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/Services/Request/Business/LivePage/LivePageProtocol.m,
class,ArryCompareHelper,Classes/Utils/ArryCompareHelper/ArryCompareHelper.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Utils/ArryCompareHelper/ArryCompareHelper.h,
class,JXMyNewMusicViewController,Classes/Businesses/Music/MyMusic/UI/MyMusicLibrary/Music/JXMyNewMusicViewController.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/Music/MyMusic/UI/MyMusicLibrary/Music/JXMyNewMusicViewController.h,
class,JXNativeAdViewManager,Classes/CommonBusinesses/Ad/TIAAd/Hippy/JXNativeAdViewManager.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/CommonBusinesses/Ad/TIAAd/Hippy/JXNativeAdViewManager.m,
class,CommonlyUsedWidgetEntryView_4,Widget/Widget/CommonlyUsedWidget_4.swift,0,/Users/wuzhaogang/JOOX_iOS/Widget/Widget/CommonlyUsedWidget_4.swift,
class,JXMixedLocalVideoCollectionViewCell,Classes/Businesses/Music/MyMusic/UI/MyMusicLibrary/KSong/View/JXMixedLocalVideoCollectionViewCell.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/Music/MyMusic/UI/MyMusicLibrary/KSong/View/JXMixedLocalVideoCollectionViewCell.h,
class,ChannelModel,Widget/Model/ChannelModel.swift,0,/Users/wuzhaogang/JOOX_iOS/Widget/Model/ChannelModel.swift,
class,RIFLiveBaseVC,Classes/Businesses/RIF/LiveSDKManager/Businesses/VC/RIFLiveBaseVC+Secure.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/RIF/LiveSDKManager/Businesses/VC/RIFLiveBaseVC+Secure.m,
class,JXPlayerLyricSDKConfigManager,Classes/Businesses/Music/Player/UI/JXPlayerLyricSDKConfigManager.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/Music/Player/UI/JXPlayerLyricSDKConfigManager.h,
class,KSongMCLiveRecommendListRequest,Classes/Businesses/KSong/KSong/Request/Protocol/KSongMCLiveRecommendListRequest.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/KSong/KSong/Request/Protocol/KSongMCLiveRecommendListRequest.m,
class,JXScreen,Classes/CommonBusinesses/Language/JXLanguageBridge.swift,0,/Users/wuzhaogang/JOOX_iOS/Classes/CommonBusinesses/Language/JXLanguageBridge.swift,
class,KSongAchieveScrollView,Classes/Businesses/KSong/KSong/UI/Component/View/KSongAchieveView.mm,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/KSong/KSong/UI/Component/View/KSongAchieveView.mm,
class,StatTaskCenterTaskEventBuilder,Classes/CommonBusinesses/Report/Bussiness/TaskCenter/StatTaskCenterTaskEventBuilder.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/CommonBusinesses/Report/Bussiness/TaskCenter/StatTaskCenterTaskEventBuilder.m,
class,StatQuickKsongSelectTabBuilder,Classes/Businesses/KSong/KSong/UI/ViewController/KSongDiscoverPageVC/StatQuickKsongSelectTabBuilder.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/KSong/KSong/UI/ViewController/KSongDiscoverPageVC/StatQuickKsongSelectTabBuilder.m,
class,IBGQA3000701067PUV,WeMusicTests/LogReport/IBGQA3000701067PUV.m,0,/Users/wuzhaogang/JOOX_iOS/WeMusicTests/LogReport/IBGQA3000701067PUV.m,
class,JXMeTableTaskWithMultiCardsCellVModel,Classes/Businesses/UserCenter/Me/ViewModel/JXMeTableCellVModel.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/UserCenter/Me/ViewModel/JXMeTableCellVModel.m,
class,KSongItemView2,Classes/Businesses/KSong/KSong/UI/ViewController/KSongDiscoverPageVC/View/KSongItemView2.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/KSong/KSong/UI/ViewController/KSongDiscoverPageVC/View/KSongItemView2.m,
class,Appearance,Classes/Services/MediaPicker/Source/WEMediaPickerConfig.swift,0,/Users/wuzhaogang/JOOX_iOS/Classes/Services/MediaPicker/Source/WEMediaPickerConfig.swift,
class,PADMagicBox,LocalPods/PADShakeCard/PADShakeCard/Classes/Utils/PADMagicBox.m,0,/Users/wuzhaogang/JOOX_iOS/LocalPods/PADShakeCard/PADShakeCard/Classes/Utils/PADMagicBox.m,
class,JXAdaptUI,Classes/Utils/Adapt/JXAdaptUI.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Utils/Adapt/JXAdaptUI.h,
class,JXMusicChatTechReportConfigManager,Classes/CommonBusinesses/ConfigCenter/Modules/JXMusicChatTechReportConfigManager.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/CommonBusinesses/ConfigCenter/Modules/JXMusicChatTechReportConfigManager.m,
class,RecentUsed,Classes/Utils/Structure/RecentUsed.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Utils/Structure/RecentUsed.h,
class,WSAFPurchaseThresholdInfo,Classes/Businesses/ThirdPartySDK/Appsflyer/WSAFReport.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/ThirdPartySDK/Appsflyer/WSAFReport.m,
class,LargeWidgetView_Previews,Widget/View/LargeWidgetView.swift,0,/Users/wuzhaogang/JOOX_iOS/Widget/View/LargeWidgetView.swift,
class,MediumChannelCell_3,Widget/View/MediumWidgetView_3.swift,0,/Users/wuzhaogang/JOOX_iOS/Widget/View/MediumWidgetView_3.swift,
class,SearchSongTableViewCell,Classes/Businesses/Search/Search/UI/SearchSongTableViewCell.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/Search/Search/UI/SearchSongTableViewCell.h,
class,JXMeTableAutoRenewCellVModel,Classes/Businesses/UserCenter/Me/ViewModel/JXMeTableCellVModel.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/UserCenter/Me/ViewModel/JXMeTableCellVModel.m,
class,JXMyMusicRecommendTableViewCell,Classes/Businesses/Music/MyMusic/UI/MyMusicLibrary/Music/Playlists/View/JXMyMusicRecommendTableViewCell.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/Music/MyMusic/UI/MyMusicLibrary/Music/Playlists/View/JXMyMusicRecommendTableViewCell.h,
class,SearchHotKeyWord,Classes/Businesses/Search/Search/Model/SearchHotKeyWord.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/Search/Search/Model/SearchHotKeyWord.m,
class,ADTickerLabel,Classes/UIKit/UIComponents/TickerLabel/ADTickerLabel.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/UIKit/UIComponents/TickerLabel/ADTickerLabel.h,
class,PChatKaraokeTableViewCell,Classes/Businesses/UserCenter/PrivateChatMsg/UI/PrivateChatCell/PChatKaraokeTableViewCell.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/UserCenter/PrivateChatMsg/UI/PrivateChatCell/PChatKaraokeTableViewCell.h,
class,IBGQAKSStickerSurpriseEggViewController,WeMusicTests/UnitTestForClass/ViewControllerClass/IBGQAKSStickerSurpriseEggViewController.m,0,/Users/wuzhaogang/JOOX_iOS/WeMusicTests/UnitTestForClass/ViewControllerClass/IBGQAKSStickerSurpriseEggViewController.m,
class,FavouritesEntry,Widget/Widget/FavouritesWidget.swift,0,/Users/wuzhaogang/JOOX_iOS/Widget/Widget/FavouritesWidget.swift,
class,IBGQA3000701257KSProductionPlayerPage,WeMusicTests/LogReport/IBGQA3000701257KSProductionPlayerPage.m,0,/Users/wuzhaogang/JOOX_iOS/WeMusicTests/LogReport/IBGQA3000701257KSProductionPlayerPage.m,
class,IBGQA3000701026WelcomePage,WeMusicTests/LogReport/IBGQA3000701026WelcomePage.m,0,/Users/wuzhaogang/JOOX_iOS/WeMusicTests/LogReport/IBGQA3000701026WelcomePage.m,
class,reportType,Classes/Services/MediaPicker/Source/View/PreBottom/JXMediaViewLargerBottomView.swift,0,/Users/wuzhaogang/JOOX_iOS/Classes/Services/MediaPicker/Source/View/PreBottom/JXMediaViewLargerBottomView.swift,
class,PChatTrackTableViewCell,Classes/Businesses/UserCenter/PrivateChatMsg/UI/PrivateChatCell/PChatTrackTableViewCell.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/UserCenter/PrivateChatMsg/UI/PrivateChatCell/PChatTrackTableViewCell.m,
class,PChatTextMsgTableViewCell,Classes/Businesses/UserCenter/PrivateChatMsg/UI/PrivateChatCell/PChatTextMsgTableViewCell.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/UserCenter/PrivateChatMsg/UI/PrivateChatCell/PChatTextMsgTableViewCell.h,
class,CommonlyUsedProvider_4,Widget/Widget/CommonlyUsedWidget_4.swift,0,/Users/wuzhaogang/JOOX_iOS/Widget/Widget/CommonlyUsedWidget_4.swift,
class,JXNewVipFootView,Classes/Businesses/UserCenter/VIPCenter/newVip/JXNewVipFootView.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/UserCenter/VIPCenter/newVip/JXNewVipFootView.h,
class,JXMyMusicAlbumADTableViewCell,Classes/Businesses/Music/MyMusic/UI/MyMusicLibrary/Music/Albums/View/JXMyMusicAlbumADTableViewCell.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/Music/MyMusic/UI/MyMusicLibrary/Music/Albums/View/JXMyMusicAlbumADTableViewCell.h,
class,KuiklyRenderComponentExpandHandler,Classes/KuiklyExpand/Classes/Handler/KuiklyRenderComponentExpandHandler.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/KuiklyExpand/Classes/Handler/KuiklyRenderComponentExpandHandler.m,
class,WEMediaPickerViewController,Classes/Services/MediaPicker/Source/Controller/Picker/WEMediaPickerViewController.swift,0,/Users/wuzhaogang/JOOX_iOS/Classes/Services/MediaPicker/Source/Controller/Picker/WEMediaPickerViewController.swift,
class,StatAppLaunchTimeBuilder,Classes/CommonBusinesses/Report/Bussiness/StatAppLaunchTimeBuilder.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/CommonBusinesses/Report/Bussiness/StatAppLaunchTimeBuilder.h,
class,IBGQA3000701428BuyCancelDialog,WeMusicTests/LogReport/IBGQA3000701428BuyCancelDialog.m,0,/Users/wuzhaogang/JOOX_iOS/WeMusicTests/LogReport/IBGQA3000701428BuyCancelDialog.m,
class,IBGQA3000701357ktopAndDetailPagePUV,WeMusicTests/LogReport/IBGQA3000701357ktopAndDetailPagePUV.m,0,/Users/wuzhaogang/JOOX_iOS/WeMusicTests/LogReport/IBGQA3000701357ktopAndDetailPagePUV.m,
class,JXHippyPageViewViewManager,Classes/CommonBusinesses/Ad/TIAAd/Hippy/HippyPageView/JXHippyPageViewViewManager.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/CommonBusinesses/Ad/TIAAd/Hippy/HippyPageView/JXHippyPageViewViewManager.h,
class,JXMediaImageModel,Classes/Services/MediaPicker/Source/Model/JXMediaImageModel.swift,0,/Users/wuzhaogang/JOOX_iOS/Classes/Services/MediaPicker/Source/Model/JXMediaImageModel.swift,
class,FeedsCommonRoot,Library/PB_OC/JXPBCode/Classes/JXPB/common/FeedsCommon.pbobjc.h,0,/Users/wuzhaogang/JOOX_iOS/Library/PB_OC/JXPBCode/Classes/JXPB/common/FeedsCommon.pbobjc.h,
class,IBGQARouterRegister,WeMusicTests/UnitTestForClass/VCRouter/IBGQARouterRegister.m,0,/Users/wuzhaogang/JOOX_iOS/WeMusicTests/UnitTestForClass/VCRouter/IBGQARouterRegister.m,
class,EnvironmentType,Widget/Manager/App.swift,0,/Users/wuzhaogang/JOOX_iOS/Widget/Manager/App.swift,
class,JXImportingAssetsTaskStateView,Classes/Businesses/UserCenter/ImportingAssets/UI/JXImportingAssetsTaskStateView.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/UserCenter/ImportingAssets/UI/JXImportingAssetsTaskStateView.m,
class,PChatShortVideoTableViewCell,Classes/Businesses/UserCenter/PrivateChatMsg/UI/PrivateChatCell/PChatShortVideoTableViewCell.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/UserCenter/PrivateChatMsg/UI/PrivateChatCell/PChatShortVideoTableViewCell.m,
class,JXNotificationButton,Classes/Businesses/Main/UI/JXNotificationButton.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/Main/UI/JXNotificationButton.m,
class,JXMusicDownloadLimitDownloadFailedInfo,Classes/CommonBusinesses/QQMuisc/Download/DownloadLimiter/JXMusicDownloadLimiter.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/CommonBusinesses/QQMuisc/Download/DownloadLimiter/JXMusicDownloadLimiter.m,
class,JXMusicChatMediaPickerVC,Classes/Services/MediaPicker/Source/Controller/Picker/JXMusicChatMediaPickerVC.swift,0,/Users/wuzhaogang/JOOX_iOS/Classes/Services/MediaPicker/Source/Controller/Picker/JXMusicChatMediaPickerVC.swift,
class,FLBFlutterAppDelegate,SubProject/.flutter_artifacts/Plugins/flutter_boost/Classes/Boost/FLBFlutterAppDelegate.m,0,/Users/wuzhaogang/JOOX_iOS/SubProject/.flutter_artifacts/Plugins/flutter_boost/Classes/Boost/FLBFlutterAppDelegate.m,
class,JXRecommendWordCell,Classes/Businesses/Search/NewSearch/UI/Result/NoResult/JXRecommendWordCell.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/Search/NewSearch/UI/Result/NoResult/JXRecommendWordCell.h,
class,PBTextFormat,Library/PB_OC/ProtocolBuffers/TextFormat.m,0,/Users/wuzhaogang/JOOX_iOS/Library/PB_OC/ProtocolBuffers/TextFormat.m,
class,JXHippyCustomImageLoader,Classes/CommonBusinesses/Hippy/module/JXHippyCustomImageLoader.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/CommonBusinesses/Hippy/module/JXHippyCustomImageLoader.h,
class,UserProfileMyListCollectionViewCell,Classes/Businesses/UserCenter/UserProfile/UI/ProfilePage/Music/UserProfileMyListCollectionViewCell.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/UserCenter/UserProfile/UI/ProfilePage/Music/UserProfileMyListCollectionViewCell.m,
class,WEMediaPreviewCellDataSource,Classes/Services/MediaPicker/Source/View/Cell/WEMediaPreviewCell.swift,0,/Users/wuzhaogang/JOOX_iOS/Classes/Services/MediaPicker/Source/View/Cell/WEMediaPreviewCell.swift,
class,LMActivityGCModel,Classes/Businesses/LiveVideo/JXLive/Gift/Model/LMGiftConfigModel.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/LiveVideo/JXLive/Gift/Model/LMGiftConfigModel.h,
class,AllLocalPlayListViewController,Classes/Businesses/Music/MyMusic/UI/MyMusicEdit/AllLocalPlayListViewController.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/Music/MyMusic/UI/MyMusicEdit/AllLocalPlayListViewController.h,
class,LargeHeaderView,Widget/View/LargeWidgetView.swift,0,/Users/wuzhaogang/JOOX_iOS/Widget/View/LargeWidgetView.swift,
class,AppLanguage,Widget/Manager/Language.swift,0,/Users/wuzhaogang/JOOX_iOS/Widget/Manager/Language.swift,
class,PADTwistView,LocalPods/PADShakeCard/PADShakeCard/Classes/Twist/PADTwistView.h,0,/Users/wuzhaogang/JOOX_iOS/LocalPods/PADShakeCard/PADShakeCard/Classes/Twist/PADTwistView.h,
class,App,Widget/Manager/App.swift,0,/Users/wuzhaogang/JOOX_iOS/Widget/Manager/App.swift,
class,GradientType,Classes/UIKit/UIComponents/Label/JXGradientLabel.swift,0,/Users/wuzhaogang/JOOX_iOS/Classes/UIKit/UIComponents/Label/JXGradientLabel.swift,
class,DailyMusicWidget_Previews,Widget/Widget/DailyMusicWidget.swift,0,/Users/wuzhaogang/JOOX_iOS/Widget/Widget/DailyMusicWidget.swift,
class,DailyMusicWidgetEntryView,Widget/Widget/DailyMusicWidget.swift,0,/Users/wuzhaogang/JOOX_iOS/Widget/Widget/DailyMusicWidget.swift,
class,JXRadioViewController,Classes/Businesses/Music/Radio/UI/JXRadioViewController.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/Music/Radio/UI/JXRadioViewController.m,
class,Status,Classes/Services/MediaPicker/Source/Model/WEMediaItem.swift,0,/Users/wuzhaogang/JOOX_iOS/Classes/Services/MediaPicker/Source/Model/WEMediaItem.swift,
class,MediumWidgetView_4_2,Widget/View/MediumWidgetView_4_2.swift,0,/Users/wuzhaogang/JOOX_iOS/Widget/View/MediumWidgetView_4_2.swift,
class,JXMyMusicArtistsTableViewCell,Classes/Businesses/Music/MyMusic/UI/MyMusicLibrary/Music/Artists/View/JXMyMusicArtistsTableViewCell.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/Music/MyMusic/UI/MyMusicLibrary/Music/Artists/View/JXMyMusicArtistsTableViewCell.h,
class,StatFaceBeautyOperationsBuilder,Classes/CommonBusinesses/Report/Bussiness/StatFaceBeautyOperationsBuilder.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/CommonBusinesses/Report/Bussiness/StatFaceBeautyOperationsBuilder.m,
class,JXMeTableEmptyCardCell,Classes/Businesses/UserCenter/Me/UI/CardCollectionViewCell/JXMeTableCardCell.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/UserCenter/Me/UI/CardCollectionViewCell/JXMeTableCardCell.m,
class,JXShortVideoPickerViewController,Classes/Services/MediaPicker/Source/Controller/Picker/JXShortVideoPickerViewController.swift,0,/Users/wuzhaogang/JOOX_iOS/Classes/Services/MediaPicker/Source/Controller/Picker/JXShortVideoPickerViewController.swift,
class,MediumWidgetView_4_1,Widget/View/MediumWidgetView_4_1.swift,0,/Users/wuzhaogang/JOOX_iOS/Widget/View/MediumWidgetView_4_1.swift,
class,JXKSongListViewController,Classes/Businesses/KSong/KSong/UI/ViewController/KSongDiscoverPageVC/JXKSongListViewController.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/KSong/KSong/UI/ViewController/KSongDiscoverPageVC/JXKSongListViewController.m,
class,UserProfileEditCollectionViewCell,Classes/Businesses/UserCenter/UserProfile/UI/ProfilePage/Detail/View/UserProfileEditCollectionViewCell.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/UserCenter/UserProfile/UI/ProfilePage/Detail/View/UserProfileEditCollectionViewCell.h,
